date,kaf
2/28/82,811.0727908
3/31/82,413.736947
4/30/82,842.3890264
5/31/82,578.6413719
6/30/82,389.4190748
7/31/82,214.8891799
8/31/82,275.2046406
9/30/82,280.9473578
10/31/82,338.9365428
11/30/82,312.881
12/31/82,520.5130233
1/31/83,459.8569797
2/28/83,685.7780742
3/31/83,971.5125271
4/30/83,437.810337
5/31/83,590.5092185
6/30/83,826.8361657
7/31/83,391.9182465
8/31/83,319.8462108
9/30/83,307.7047413
10/31/83,346.741
11/30/83,695.0297052
12/31/83,882.4916386
1/31/84,387.400348
2/29/84,296.104043
3/31/84,111.4325508
4/30/84,109.0181371
5/31/84,223.3687366
6/30/84,165.863673
7/31/84,346.741
8/31/84,240.3578143
9/30/84,334.3983453
10/31/84,204.1646442
11/30/84,80.685
12/31/84,87.645
1/31/85,71.163
2/28/85,61.36
3/31/85,49.68
4/30/85,145.7479297
5/31/85,101.4342066
6/30/85,346.741
7/31/85,212.2065968
8/31/85,73.904
9/30/85,71.52
10/31/85,92.231
11/30/85,65.631
12/31/85,71.324
1/31/86,310.301
2/28/86,1729.823812
3/31/86,610.1989254
4/30/86,150.237391
5/31/86,175.160841
6/30/86,222.5445767
7/31/86,330.1474606
8/31/86,125.1914603
9/30/86,346.741
10/31/86,92.231
11/30/86,80.685
12/31/86,87.645
1/31/87,68.088
2/28/87,44.421
3/31/87,8.43
4/30/87,47.603
5/31/87,49.19
6/30/87,141.3777903
7/31/87,174.6459299
8/31/87,93.49992356
9/30/87,125.514988
10/31/87,110.4372507
11/30/87,18.311
12/31/87,18.58
1/31/88,17.47
2/29/88,50.68213268
3/31/88,8.43
4/30/88,47.603
5/31/88,49.19
6/30/88,190.6860936
7/31/88,128.0972874
8/31/88,49.19
9/30/88,47.603
10/31/88,203.7130979
11/30/88,19.777
12/31/88,20.095
1/31/89,61.80012333
2/28/89,171.6434633
3/31/89,305.981
4/30/89,286.3202316
5/31/89,77.05931786
6/30/89,346.741
7/31/89,111.7897285
8/31/89,265.7833218
9/30/89,91.239
10/31/89,92.231
11/30/89,66.305
12/31/89,72.273
1/31/90,55.022
2/28/90,67.37466702
3/31/90,39.35795867
4/30/90,75.235
5/31/90,77.743
6/30/90,119.7416641
7/31/90,81.553
8/31/90,81.553
9/30/90,78.923
10/31/90,87.462
11/30/90,50.781
12/31/90,52.132
1/31/91,37.903
2/28/91,21.246
3/31/91,22.431
4/30/91,125.9181371
5/31/91,310.8981767
6/30/91,346.741
7/31/91,163.8055743
8/31/91,96.097
9/30/91,102.2314279
10/31/91,151.938
11/30/91,16.6105209
12/31/91,13.86
1/31/92,46.90519388
2/29/92,8.6
3/31/92,-0.458427383
4/30/92,14.876
5/31/92,47.22376615
6/30/92,307.5620169
7/31/92,74.33312933
8/31/92,17.179
9/30/92,67.35927981
10/31/92,181.6367258
11/30/92,14.05603182
12/31/92,13.86
1/31/93,179.3361058
2/28/93,310.911
3/31/93,422.5494097
4/30/93,253.0647056
5/31/93,285.9696556
6/30/93,312.7545025
7/31/93,230.7147433
8/31/93,241.9847327
9/30/93,307.8593172
10/31/93,92.231
11/30/93,80.685
12/31/93,87.645
1/31/94,68.088
2/28/94,44.421
3/31/94,31.643
4/30/94,70.067
5/31/94,72.403
6/30/94,256.200949
7/31/94,346.741
8/31/94,72.403
9/30/94,122.3971147
10/31/94,235.9984811
11/30/94,45.335
12/31/94,46.505
1/31/95,746.3211453
2/28/95,277.2272068
3/31/95,691.8664374
4/30/95,387.7812108
5/31/95,643.5467902
6/30/95,544.6726978
7/31/95,301.5766644
8/31/95,259.8494385
9/30/95,233.4036831
10/31/95,92.231
11/30/95,188.5361367
12/31/95,135.3350786
1/31/96,310.301
2/29/96,501.4349186
3/31/96,321.3928046
4/30/96,346.741
5/31/96,473.1353492
6/30/96,217.9274281
7/31/96,245.687416
8/31/96,107.603
9/30/96,227.0947724
10/31/96,168.4114243
11/30/96,312.881
12/31/96,628.5254034
1/31/97,1729.312671
2/28/97,237.3414596
3/31/97,66.843
4/30/97,104.132
5/31/97,107.603
6/30/97,104.132
7/31/97,346.741
8/31/97,107.603
9/30/97,296.7089716
10/31/97,233.9896488
11/30/97,64.328
12/31/97,69.487
1/31/98,310.301
2/28/98,622.0668898
3/31/98,183.2469922
4/30/98,289.1378439
5/31/98,346.741
6/30/98,639.2653667
7/31/98,247.7331119
8/31/98,240.0945694
9/30/98,236.6777413
10/31/98,92.231
11/30/98,236.3707198
12/31/98,111.9344096
1/31/99,310.301
2/28/99,468.1255904
3/31/99,219.971638
4/30/99,191.810391
5/31/99,342.6435223
6/30/99,302.0925823
7/31/99,359.3885273
8/31/99,107.603
9/30/99,346.741
10/31/99,94.24753101
11/30/99,110.4513802
12/31/99,87.645
1/31/00,217.8666807
2/29/00,330.4939004
3/31/00,212.6464449
4/30/00,234.5339261
5/31/00,197.9669255
6/30/00,154.7686434
7/31/00,278.3256024
8/31/00,107.603
9/30/00,309.6365096
10/31/00,92.231
11/30/00,80.685
12/31/00,87.645
1/31/01,68.088
2/28/01,44.421
3/31/01,20.356
4/30/01,101.1986497
5/31/01,61.116
