date,kaf
10/31/67,46.699627
11/30/67,70.347789
12/31/67,71.749632
1/31/68,76.806848
2/29/68,79.134123
3/31/68,79.582922
4/30/68,36.723866
5/31/68,31.13982
6/30/68,32.093132
7/31/68,35.94051
8/31/68,34.608158
9/30/68,40.328369
10/31/68,37.644329
11/30/68,71.135917
12/31/68,76.389643
1/31/69,98.500822
2/28/69,100.567419
3/31/69,98.359773
4/30/69,61.464108
5/31/69,42.821732
6/30/69,35.237366
7/31/69,39.421352
8/31/69,43.336926
9/30/69,54.100876
10/31/69,51.49955
11/30/69,76.705737
12/31/69,87.99917
1/31/70,103.987623
2/28/70,87.380262
3/31/70,91.13027
4/30/70,43.518143
5/31/70,32.176113
6/30/70,34.040031
7/31/70,38.895695
8/31/70,38.664898
9/30/70,48.542622
10/31/70,47.247971
11/30/70,87.721721
12/31/70,92.762667
1/31/71,83.861314
2/28/71,75.476057
3/31/71,88.214113
4/30/71,49.781597
5/31/71,33.663651
6/30/71,36.934029
7/31/71,39.294949
8/31/71,37.3055
9/30/71,48.233665
10/31/71,44.433311
11/30/71,72.955734
12/31/71,80.708036
1/31/72,75.248586
2/29/72,74.254316
3/31/72,83.162992
4/30/72,42.386318
5/31/72,31.284874
6/30/72,34.131733
7/31/72,38.442604
8/31/72,35.981739
9/30/72,46.381371
10/31/72,39.230312
11/30/72,77.562427
12/31/72,73.92333
1/31/73,92.650064
2/28/73,93.923102
3/31/73,93.705473
4/30/73,46.364487
5/31/73,34.595848
6/30/73,37.124992
7/31/73,40.768448
8/31/73,43.712811
9/30/73,54.386311
10/31/73,49.070545
11/30/73,98.440467
12/31/73,92.65716
1/31/74,93.406808
2/28/74,79.277777
3/31/74,105.580877
4/30/74,48.462543
5/31/74,42.889893
6/30/74,37.844795
7/31/74,47.187332
8/31/74,43.455811
9/30/74,54.606918
10/31/74,48.204491
11/30/74,78.385684
12/31/74,80.323156
1/31/75,74.308149
2/28/75,85.356569
3/31/75,94.788702
4/30/75,42.438602
5/31/75,39.937981
6/30/75,38.48344
7/31/75,40.220409
8/31/75,46.917095
9/30/75,51.595894
10/31/75,45.642029
11/30/75,74.983619
12/31/75,73.943106
1/31/76,69.976785
2/29/76,72.496782
3/31/76,65.153642
4/30/76,28.735001
5/31/76,32.705242
6/30/76,32.058624
7/31/76,34.85437
8/31/76,40.465866
9/30/76,41.796638
10/31/76,28.318542
11/30/76,68.78189
12/31/76,69.070883
1/31/77,71.241559
2/28/77,69.645952
3/31/77,71.441305
4/30/77,25.131332
5/31/77,23.186089
6/30/77,27.676493
7/31/77,29.55608
8/31/77,26.173929
9/30/77,32.902779
10/31/77,28.38129
11/30/77,66.381297
12/31/77,71.84862
1/31/78,80.182229
2/28/78,73.884279
3/31/78,89.969843
4/30/78,48.180489
5/31/78,40.373943
6/30/78,32.826481
7/31/78,37.852406
8/31/78,45.271996
9/30/78,52.398117
10/31/78,46.385963
11/30/78,75.44387
12/31/78,74.1309
1/31/79,79.055665
2/28/79,83.67359
3/31/79,87.470438
4/30/79,40.618481
5/31/79,39.49633
6/30/79,39.62104
7/31/79,42.003384
8/31/79,43.629604
9/30/79,50.493973
10/31/79,45.109711
11/30/79,76.405059
12/31/79,77.785875
1/31/80,96.6401
2/29/80,94.665655
3/31/80,95.733446
4/30/80,46.244896
5/31/80,45.129658
6/30/80,40.483452
7/31/80,45.242504
8/31/80,44.938801
9/30/80,53.1483
10/31/80,48.253288
11/30/80,75.687766
12/31/80,77.705763
1/31/81,79.449003
2/28/81,75.390272
3/31/81,89.027841
4/30/81,40.076496
5/31/81,38.842659
6/30/81,36.1992
7/31/81,39.834068
8/31/81,38.571671
9/30/81,46.540356
10/31/81,39.891129
11/30/81,83.002826
12/31/81,87.503347
1/31/82,86.806329
2/28/82,93.073965
3/31/82,107.303365
4/30/82,70.85569
5/31/82,52.134872
6/30/82,35.835148
7/31/82,41.326591
8/31/82,48.750469
9/30/82,53.887203
10/31/82,52.531342
11/30/82,96.44725
12/31/82,101.018774
1/31/83,94.919736
2/28/83,107.466459
3/31/83,129.149748
4/30/83,78.648598
5/31/83,71.584129
6/30/83,57.680561
7/31/83,59.730587
8/31/83,58.533958
9/30/83,66.426018
10/31/83,61.627895
11/30/83,114.480255
12/31/83,112.876661
1/31/84,96.892747
2/29/84,90.231875
3/31/84,98.615755
4/30/84,55.842308
5/31/84,37.587021
6/30/84,39.247101
7/31/84,47.822544
8/31/84,49.777126
9/30/84,58.714619
10/31/84,49.073734
11/30/84,90.701942
12/31/84,85.904749
1/31/85,77.51024
2/28/85,80.419554
3/31/85,88.354933
4/30/85,47.22327
5/31/85,37.885719
6/30/85,36.806263
7/31/85,40.939663
8/31/85,40.810493
9/30/85,49.536903
10/31/85,41.961369
11/30/85,77.108928
12/31/85,75.049864
1/31/86,77.984842
2/28/86,107.369749
3/31/86,113.08
4/30/86,50.449421
5/31/86,39.036018
6/30/86,37.049141
7/31/86,44.610332
8/31/86,48.176464
9/30/86,54.530861
10/31/86,50.254612
11/30/86,78.04367
12/31/86,81.328787
1/31/87,83.264909
2/28/87,79.956282
3/31/87,89.697313
4/30/87,43.672047
5/31/87,30.614349
6/30/87,34.34042
7/31/87,38.054367
8/31/87,38.765968
9/30/87,46.570126
10/31/87,39.14677
11/30/87,72.020484
12/31/87,77.645308
1/31/88,71.239835
2/29/88,71.988211
3/31/88,81.077997
4/30/88,43.362663
5/31/88,31.317904
6/30/88,31.740967
7/31/88,37.670235
8/31/88,36.630024
9/30/88,43.565395
10/31/88,35.109562
11/30/88,73.541053
12/31/88,71.029043
1/31/89,69.531206
2/28/89,71.660212
3/31/89,91.382234
4/30/89,34.743961
5/31/89,33.238621
6/30/89,32.615597
7/31/89,38.611237
8/31/89,39.98201
