date,kaf
4/30/68,78.206
5/31/68,68.398
6/30/68,143.632
7/31/68,306.95
8/31/68,54.651
9/30/68,90.54595619
10/31/68,148.2584284
11/30/68,55.721
12/31/68,171.2862295
1/31/69,792.0879088
2/28/69,494.5311679
3/31/69,293.286
4/30/69,352.2194044
5/31/69,460.4322147
6/30/69,366.2964233
7/31/69,183.1668067
8/31/69,256.7364019
9/30/69,341.911
10/31/69,87.981
11/30/69,89.05752341
12/31/69,312.944
1/31/70,1315.17736
2/28/70,304.3285089
3/31/70,91.30245289
4/30/70,99.962
5/31/70,90.771
6/30/70,106.1403218
7/31/70,322.775
8/31/70,253.6426909
9/30/70,118.9550148
10/31/70,226.6720117
11/30/70,65.681
12/31/70,162.3825129
1/31/71,288.2843144
2/28/71,175.3648045
3/31/71,214.0086808
4/30/71,182.8760264
5/31/71,207.0806828
6/30/71,272.336368
7/31/71,341.139
8/31/71,102.693
9/30/71,342.085
10/31/71,202.8638781
11/30/71,160.6826715
12/31/71,87.736
1/31/72,65.196
2/29/72,57.8786693
3/31/72,225.5781888
4/30/72,94.19346633
5/31/72,85.559
6/30/72,323.137
7/31/72,306.29
8/31/72,102.408
9/30/72,92.70734079
10/31/72,155.2583009
11/30/72,69.402
12/31/72,214.0790082
1/31/73,368.2688949
2/28/73,392.7659553
3/31/73,211.4028841
4/30/73,154.6571624
5/31/73,229.6745975
6/30/73,163.2772674
7/31/73,321.909
8/31/73,226.3447712
9/30/73,67.684
10/31/73,89.454
11/30/73,316.457
12/31/73,414.0213735
1/31/74,746.0158467
2/28/74,302.695
3/31/74,431.3761221
4/30/74,404.515651
5/31/74,245.1111088
6/30/74,224.3962356
7/31/74,192.8818205
8/31/74,250.3146292
9/30/74,238.427066
10/31/74,146.1496067
11/30/74,143.1737843
12/31/74,82.567
1/31/75,60.785
2/28/75,225.6750379
3/31/75,255.1068662
4/30/75,144.924888
5/31/75,322.603
6/30/75,338.1678193
7/31/75,177.8007488
8/31/75,262.1495281
9/30/75,309.3915059
10/31/75,188.6186073
11/30/75,77.565
12/31/75,83.008
1/31/76,64.6
2/29/76,41.715
3/31/76,13.48
4/30/76,52.789
5/31/76,53.311
6/30/76,51.682
7/31/76,33.211
8/31/76,52.926
9/30/76,130.9845539
10/31/76,36.511
11/30/76,11.262
12/31/76,11.378
1/31/77,10.966
2/28/77,6.416
3/31/77,-25.388
4/30/77,12.565
5/31/77,11.56
6/30/77,168.0041877
7/31/77,129.344
8/31/77,12.898
9/30/77,16.721
10/31/77,112.3928959
11/30/77,-4.436
12/31/77,-4.586
