date,kaf
1/31/99,0
2/28/99,305.5271153
3/31/99,0
4/30/99,0
5/31/99,0
6/30/99,240.7931296
7/31/99,445.3720096
8/31/99,0
9/30/99,0
10/31/99,0
11/30/99,0
12/31/99,0
1/31/00,0
2/29/00,51.42350194
3/31/00,0
4/30/00,614.0038377
5/31/00,0
6/30/00,0
7/31/00,0
8/31/00,0
9/30/00,0
10/31/00,0
11/30/00,0
12/31/00,0
1/31/01,0
2/28/01,690.1514494
3/31/01,0
4/30/01,-73.45
5/31/01,0
6/30/01,0
7/31/01,0
8/31/01,0
9/30/01,0
10/31/01,0
11/30/01,0
12/31/01,1339.345012
1/31/02,0
2/28/02,0
3/31/02,0
4/30/02,248.69791
5/31/02,0
6/30/02,103.4571296
7/31/02,0
8/31/02,0
9/30/02,0
10/31/02,0
11/30/02,0
12/31/02,0
1/31/03,2635.683646
2/28/03,0
3/31/03,0
4/30/03,415.01991
5/31/03,1522.026766
6/30/03,286.2161296
7/31/03,548.0645
8/31/03,184.5601274
9/30/03,0
